mean_current,std_current,max,min,peak_to_peak,kurtosis,label
0.4502353153318396,0.021706763746828218,0.5024333745318095,0.4072306956416723,0.09520267889013717,-0.5315547803964233,normal
0.45040247256686705,0.021598630517274568,0.5106970932183305,0.39681182536501397,0.11388526785331649,0.029510325960986794,normal
0.44865466711332097,0.019544315911968466,0.5081994293380032,0.407058627061275,0.10114080227672823,0.33239993170427695,normal
0.4486662230654872,0.022020791309201294,0.5188326719245396,0.3900049497830522,0.1288277221414874,0.800554882896372,normal
0.44551174305476726,0.024568176454362094,0.5207740270424764,0.3919422194492222,0.12883180759325424,0.28033153387763665,normal
0.4516629599807087,0.02257413819663487,0.5037640061262517,0.40252733228018944,0.10123667384606228,-0.4606208040187103,normal
0.4502896769907587,0.02352117181286988,0.5054263884010505,0.3973578076772124,0.10806858072383807,-0.3449204024880905,normal
0.4464333896208985,0.022502657918531375,0.5010039912139217,0.3976875732461587,0.10331641796776297,-0.8121827182622634,normal
0.4485042921488766,0.020561358114368752,0.49678046703343476,0.40390207950650386,0.0928783875269309,-0.2995275253838372,normal
0.4466049404592683,0.02369611833456335,0.5302045554440753,0.39793773631222484,0.13226681913185045,1.0305874660546235,normal
0.45060039460452095,0.0234619747774489,0.5087174423202772,0.3947660158332831,0.11395142648699408,-0.46323487814968667,normal
0.45165928365735064,0.024385169370393735,0.5184826870685965,0.3971232198106614,0.12135946725793506,-0.1436433434641935,normal
0.44751276302532506,0.023172747794484333,0.5054449127244656,0.3835591468911216,0.12188576583334398,-0.14145463764351174,normal
0.4498188219837481,0.024107832770595982,0.5208103594051584,0.36290121408665904,0.15790914531849937,2.3408434226966297,normal
0.4519650217535389,0.021626156450703777,0.5072835611653045,0.3939125450997698,0.11337101606553468,0.03333213476772867,normal
0.44909868381732687,0.02450363643197821,0.5127155593986291,0.3838948438656222,0.1288207155330069,-0.3278812574123573,normal
0.4506526148303039,0.025120730164411485,0.523386488604493,0.38780529140203146,0.13558119720246153,-0.14223307857789136,normal
0.4497404336131098,0.022722923248754752,0.505980545961104,0.3996465681201018,0.10633397784100218,-0.37686696861501057,normal
0.45312603909662647,0.022492373484639974,0.5058330552960784,0.40365578419395376,0.1021772711021246,-0.5763043575951863,normal
0.4483447445482204,0.019840501245728934,0.4919293914888773,0.4020626229449429,0.08986676854393444,-0.17225947958673915,normal
0.45103852994435273,0.020096419387040917,0.5021402698061393,0.40326335957823034,0.09887691022790901,-0.3365354856027336,normal
0.447190762901417,0.02240894155697535,0.5014170035908232,0.40240875431417505,0.09900824927664814,-0.44454967552343305,clogging
0.4496710068457422,0.0217767837527598,0.5031595090454735,0.4064948027181816,0.09666470632729185,-0.492847064731623,normal
0.4492932414768313,0.022087936172351944,0.5024104438862088,0.4035900265112024,0.09882041737500641,-0.4162993046291432,normal
0.4497272511872832,0.02231341407713797,0.5046651731857983,0.40644111444765035,0.09822405873814793,-0.532116859133251,normal
0.4491265708061619,0.022264617934997885,0.5059285471574223,0.3979385528132183,0.10798999434420398,-0.369281489572844,normal
0.45061139160146046,0.020860961622653603,0.4964771907619454,0.37850433293584007,0.11797285782610534,0.8123665354011869,normal
0.4492318365425166,0.01878171116704555,0.49998848215282565,0.4102312602073332,0.08975722194549246,-0.18271903472899043,normal
0.44913836491788883,0.02109655152193329,0.49360418723417737,0.3953700011154573,0.09823418611872009,-0.45922841153848015,normal
0.4470105248461097,0.018739875466750516,0.48538556186443316,0.40955956165078344,0.07582600021364971,-0.7053506185605021,normal
0.4493776525975455,0.022278921826168557,0.5025329275715874,0.3947940464755971,0.10773888109599028,-0.3195685900436511,normal
0.4515029549976453,0.02087475511533892,0.5056319929450862,0.39594575502631557,0.10968623791877063,-0.0312582365022922,normal
0.4487790281612319,0.022034462206781295,0.5264496976290167,0.38647808691875624,0.13997161071026049,1.4729131530493702,normal
0.4507286812936682,0.026011691969125082,0.5078873614230017,0.3895042305239806,0.11838313089902114,-0.378819556495559,normal
0.44755962221885576,0.02060666952967688,0.5080140589376189,0.3960856204417868,0.11192843849583206,-0.1309687142646343,normal
0.4530183196219143,0.02005004672577176,0.5068316678905125,0.4005182020019359,0.1063134658885766,0.3108831464262378,normal
0.4517422843025023,0.020415498994795573,0.5174052897505977,0.3983909513337508,0.11901433841684694,0.350296676663044,normal
0.44795363096047297,0.02011999428463064,0.4913538401145898,0.40292046758558503,0.0884333725290048,-0.6421337149054991,normal
0.45265814552138395,0.020115878249421588,0.4936755698452328,0.39970296053328097,0.09397260931195184,0.12724687163891213,normal
0.4472896711726632,0.02017440057801558,0.4944911313130922,0.39720285701105207,0.09728827430204012,-0.04386680066647397,normal
0.45477265033187037,0.022344197205079946,0.5069885935371616,0.4094087248021211,0.09757986873504054,-0.4080861179959152,normal
0.4528975663155637,0.02330861224056016,0.5337206855599732,0.39486773314538504,0.13885295241458817,0.9592188839508977,normal
0.4500856265792973,0.02112797610668468,0.5176334243422751,0.3847372743005351,0.13289615004174,0.7189693963672603,normal
0.4528636202013239,0.023738837273890624,0.5079250802622512,0.40364996949047754,0.1042751107717737,-0.7760982220616293,leakage
0.4541152487371561,0.02203568021098423,0.5125125813012881,0.4125276746901039,0.0999849066111842,-0.6714239654959022,normal
0.44939635218781876,0.0222606078436197,0.5054617840134605,0.4054703612694458,0.09999142274401474,-0.3222926461347493,normal
0.45365159843989417,0.020484964885169408,0.5088165592401013,0.39906303991673614,0.10975351932336513,0.2113300544556962,normal
0.4474961624384751,0.022219837880085604,0.5049742303831141,0.3878645231296042,0.11710970725350989,0.18314285530445362,normal
0.4528621526544066,0.027542303438656154,0.517934542944097,0.39215209158734426,0.12578245135675276,-0.48960357933890686,normal
0.4526066930319031,0.0181607195296577,0.5077375035947039,0.4035780623217675,0.10415944127293641,0.3778460730630604,normal
0.44757402155215503,0.021214140703807862,0.49224841111505996,0.39888079463645515,0.09336761647860481,-0.5535105974603667,normal
0.45039897499655845,0.019854120621861707,0.5012166370470229,0.39479260282348694,0.10642403422353597,0.3246448514046234,normal
0.4511848644238821,0.022360879260790403,0.5133289074305577,0.39027703235910055,0.12305187507145715,0.07095087537027789,normal
0.44942888445023776,0.020814792175381767,0.49454852449430814,0.3990018621689608,0.09554666232534736,-0.07359848830585847,normal
0.4536844877019217,0.02567180061666856,0.5552362316201063,0.4043805623645327,0.1508556692555736,1.1960560152617856,normal
0.4510926122456788,0.021010575431136862,0.5085813215103515,0.40852978003690815,0.10005154147344336,-0.346823789815788,normal
0.45002158692032607,0.02375269370045488,0.510543270552715,0.3901361377148797,0.12040713283783527,-0.10057017445763794,normal
0.4521574099840634,0.024034264127330982,0.5045029909453153,0.3902511188309008,0.11425187211441445,-0.4963857850901996,normal
0.4514381064837653,0.01977490409116789,0.49818278324779364,0.4074089694583724,0.09077381378942123,-0.14487960063018113,normal
0.4522189111438458,0.022173652651092345,0.4979733435033084,0.39228019061260083,0.10569315289070758,-0.05629575936311948,normal
0.4497133596572665,0.018820559015968935,0.48789201522812475,0.3997478728061335,0.08814414242199126,0.06915541496195132,normal
0.4544077710261657,0.022352843112360205,0.5133183410813028,0.4002334767827926,0.11308486429851022,-0.34837814957506463,normal
0.4488642670117065,0.021618910568122287,0.5202936095181638,0.4023750875408275,0.11791852197733632,0.37349853388129484,mild_leakage
0.4524421886335555,0.02245471016317035,0.515323765238019,0.3966561676841667,0.11866759755385231,0.035083615863249484,normal
0.4467358574926108,0.021384210279565604,0.4966903746809289,0.3770068791391481,0.11968349554178082,0.6121927519791361,normal
0.450425105686076,0.02049887099658047,0.49764176926602804,0.3941834629626426,0.10345830630338543,-0.09824277224266842,normal
0.45067628022294864,0.02387551976502627,0.5129506336761142,0.38921147710486936,0.12373915657124479,-0.06367436167281637,normal
0.45081092775596665,0.02308312683057044,0.5065811788031518,0.37655422484842477,0.13002695395472702,0.3488195040085569,normal
0.44785166223201545,0.021145399945899642,0.5184149025584482,0.3890163383128274,0.12939856424562085,1.2087098955515994,normal
0.44920257705504213,0.022141976110554955,0.5214515145031932,0.4020553503137311,0.11939616418946208,0.12841826575767534,normal
0.45145724956329003,0.02214704772051063,0.5117196460475613,0.3843268043857092,0.12739284166185205,0.07473983321632627,normal
0.4520049785340296,0.020745194443042816,0.5064261973279732,0.4049285673403463,0.1014976299876269,-0.1870293813268198,normal
0.449886960821031,0.02224372838118964,0.5090815520574631,0.3991092943429339,0.10997225771452918,-0.23219568311986682,fault
0.45028656444112686,0.020536636827953158,0.4932237078801065,0.3821331693475165,0.11109053853258999,0.2871521544625195,normal
0.45103404659197904,0.02313529947037156,0.5032800681734755,0.379560409939449,0.12371965823402647,-0.13973761476335955,normal
0.44823028444776125,0.025802742021272307,0.5234998492360514,0.3774157940304381,0.1460840552056133,0.12365469368382653,normal
0.44844623441308706,0.02436990597718871,0.5092336262830823,0.3905418074681205,0.11869181881496182,-0.02320376537769997,normal
0.44650689954396017,0.02178827443496503,0.49908460172395547,0.3984736021659833,0.10061099955797215,-0.5696927532430793,normal
0.44986227750704744,0.021526552277570787,0.501806489729911,0.38916146236774646,0.11264502736216458,-0.09323042360240619,normal
0.4495130259861436,0.02285418747169911,0.4973474738327258,0.3894652928867405,0.10788218094598534,0.05527382791042257,normal
0.45333772136021794,0.023127639822889776,0.5127886118340612,0.3863833760465576,0.12640523578750362,0.039682664868561535,normal
0.44901151279652834,0.022465969667792393,0.5208410387837729,0.40293169076735225,0.11790934801642061,0.3825829474752349,normal
0.44944049439547795,0.022700689445573352,0.4934953746212816,0.3816575609832427,0.11183781363803891,-0.041638388895321565,normal
0.4517554076613451,0.02208691429672305,0.5184200943652892,0.3922452815877439,0.12617481277754533,0.36946685636988796,normal
0.45239635142228835,0.020549058383386498,0.5052286634425392,0.39582384230503287,0.10940482113750638,-0.27566069918934266,normal
0.44816117426180496,0.020378161652452122,0.5040676054571227,0.40860965153668405,0.09545795392043865,-0.6330012605695434,normal
0.4428368983202482,0.024038640350472363,0.5113668639200316,0.38714159503064927,0.12422526888938235,0.1167409505731114,normal
0.451114045204967,0.024429385353316534,0.5038573212220979,0.3925019378729667,0.1113553833491312,-0.44660291137149777,normal
0.4455553186689829,0.02279458869792434,0.5170514430101765,0.37867218738067915,0.13837925562949732,0.5036345816330035,normal
0.4520070036198389,0.022771711105115295,0.5082897247985464,0.3806700427072588,0.1276196820912876,0.6255159714733955,normal
0.4474585037653433,0.022709856368052207,0.5128402924174955,0.3864871005842903,0.1263531918332052,0.6271400976480508,normal
0.45058548245701496,0.026047768309453562,0.5278469061284775,0.39514967303687254,0.13269723309160497,0.07400475776002136,normal
0.4539020548799259,0.019965923525466937,0.5188528154660392,0.39019408899773633,0.1286587264683029,0.9094764105877178,normal
0.44877367220720543,0.018722817061552936,0.49361937875017387,0.41160539634963045,0.08201398240054342,-0.8795611376979973,normal
0.449541845952781,0.022472183436356926,0.5018769490022376,0.3906410782511046,0.11123587075113295,-0.35759971380241495,normal
0.45167816507084724,0.021603639093938202,0.5035648259668419,0.40691950232175245,0.09664532364508949,-0.5092235652061383,normal
0.4460196320753522,0.020824972182133483,0.5046781255132058,0.4011352486190324,0.10354287689417341,-0.1970732875813206,normal
0.4498268827820941,0.0216176857780214,0.5070056227071364,0.38658008512277614,0.12042553758436031,0.743572211888099,normal
0.44638294033973147,0.021529879449726907,0.5027576423345487,0.3688518191560285,0.13390582317852018,1.0327753848517518,leakage
0.4494791135563429,0.02257270789482221,0.5009395948938631,0.3981461574186611,0.10279343747520198,-0.4392288643120814,normal
0.44771707363043656,0.018496567785798567,0.49763380911360144,0.40671513086744365,0.09091867824615779,-0.18281541227047393,normal
0.45028112670710985,0.020611251832467335,0.5043461720554256,0.38389736347413606,0.12044880858128959,0.6486010037172258,normal
0.4533577246147205,0.021951943556850727,0.5073214989734239,0.39207321374337534,0.1152482852300486,0.06466464455209442,normal
0.45209665510265945,0.02215297600083799,0.5125201027273573,0.40959595903727536,0.1029241436900819,0.13423230250670226,normal
0.45034076694188374,0.024437260496345255,0.5188099463257531,0.3970603162348,0.12174963009095308,-0.1491061082008045,normal
0.4543225479320312,0.02292965935417016,0.5122822627068131,0.3993141177600851,0.11296814494672802,-0.19567198926279827,normal
0.4519767561442565,0.01974097866309411,0.510495454846115,0.4103248607322567,0.10017059411385831,-0.03614602522658661,normal
0.45231629659201916,0.02361075142370804,0.513766723187279,0.398095405331478,0.11567131785580098,-0.3912220124966641,normal
0.45140360430364723,0.021514349871741494,0.5099697863722028,0.3947531938193667,0.11521659255283612,0.18884305203984297,normal
0.44803880438268173,0.021450891561935238,0.5009519697048068,0.4056026842642594,0.09534928544054744,-0.6303255212446257,normal
0.44583583051617476,0.021725540109038818,0.49581360740017283,0.3889556002862571,0.10685800711391574,-0.27795684708761614,normal
0.44919233024476,0.02209711302701462,0.493246445483808,0.3788688130416698,0.11437763244213822,-0.18689274969699898,normal
0.45185025928470274,0.024852364523799728,0.5158704739674386,0.3992089330433512,0.11666154092408737,-0.13266495750707774,normal
0.4489204855804628,0.023039683955568768,0.5015027901298003,0.4028004245660304,0.09870236556376988,-0.5843885527759358,normal
0.45087511123319257,0.020805342761950583,0.5058362705286233,0.396485774832273,0.10935049569635036,0.027764394217530075,normal
0.4493754216359476,0.02037940930762354,0.5162801496675133,0.40199756559823446,0.11428258406927888,0.18034831699269738,normal
0.4473642166642338,0.021301284229247788,0.5013035287391253,0.4064090694732576,0.0948944592658677,-0.5020823931935383,normal
0.44882546499145076,0.02299682293297883,0.512213324683442,0.4013623606488259,0.11085096403461614,-0.23076725414817778,normal
0.44779202352068687,0.02397112431377075,0.5031024109390805,0.3684177102555328,0.13468470068354765,0.27393803184521426,normal
0.44519469504829884,0.02106267653681263,0.5032734202159788,0.3884834864761134,0.11478993373986535,0.0445489848602314,normal
0.4488066648713969,0.021963810583108746,0.5179078381605231,0.3934868242607783,0.1244210138997448,0.4793123198127396,normal
0.4518169775873057,0.02053123628172829,0.5241848123651479,0.40865678749624573,0.11552802486890218,0.2643674889804446,normal
0.448675959388848,0.02420973644629349,0.4964690174053419,0.39098913871480756,0.10547987869053432,-0.6492862057097533,normal
0.45168053195898145,0.021302028130336974,0.5013839983836785,0.38219467245359445,0.11918932593008408,0.14295114797436792,normal
0.44939099130959564,0.024004622700666303,0.5093000421827544,0.38656140710855796,0.12273863507419641,-0.04518333098667293,normal
0.44869903058901245,0.02212462530634177,0.503899284749843,0.3870341880229145,0.11686509672692852,0.17695667851657104,normal
0.4500460291713535,0.022009350416812932,0.5093200983481699,0.3749109011811664,0.13440919716700356,1.0293452161075698,normal
0.450920238805043,0.023441008059000054,0.5176754280478728,0.39638832914246447,0.12128709890540834,0.20118968043691154,normal
0.4503843180013869,0.025178354789620785,0.503347529239009,0.389119064112419,0.11422846512659007,-0.4529355831410382,mild_clogging
0.45234705911528345,0.022011061646669175,0.5096925043763926,0.3842621276776127,0.12543037669877988,0.26916565565000505,normal
0.4512171915501614,0.023951189252766153,0.5199137683399355,0.406313748184483,0.11360002015545251,-0.2501836819760528,normal
0.44916591322531024,0.02137031287703523,0.4951580450167495,0.4012583624950449,0.09389968252170461,-0.7187430946186444,normal
0.4477720598290829,0.021680158130680815,0.5055573820132072,0.3964315327962997,0.10912584921690749,0.14829999149421225,normal
0.44930668365202925,0.020659602911281414,0.5086048654586302,0.40676313578343704,0.10184172967519312,-0.22895299335725383,normal
0.44984799590443936,0.02365502784197179,0.5042063330504902,0.39267574366641295,0.11153058938407728,-0.27168274756311295,normal
0.4437134745168848,0.023612339505087416,0.5071946996445236,0.39287466107245167,0.1143200385720719,-0.08087473107650567,normal
0.44762668801342576,0.02316452842795799,0.5023262154004369,0.3956581377311088,0.10666807766932807,-0.6319686254817225,normal
0.45107554315009823,0.02353333410222171,0.5326945490328204,0.39337435683622884,0.13932019219659159,0.9656202471019752,normal
0.4520138008963621,0.02408356251863119,0.5201019736240641,0.37872136489783886,0.1413806087262252,0.5454994933622728,normal
0.4502353074100817,0.020395509344350103,0.5208052523713234,0.39373816122469574,0.12706709114662762,0.6660598942110068,normal
0.453122112668074,0.023320350967357604,0.5211719305477055,0.40364069841247535,0.11753123213523015,-0.0898006461920966,normal
0.45471762236238505,0.022422902294576833,0.5074390420569508,0.4003550286853584,0.1070840133715924,-0.4921956070516309,normal
0.45080085517796115,0.0222985300012757,0.4987450647341694,0.39505621783661093,0.10368884689755847,-0.16199044194301537,normal
0.4495527107761959,0.027697766923431157,0.5088320159203037,0.3819872578181091,0.1268447581021946,-0.36569470597445664,normal
0.45005475381435717,0.02176983393459678,0.4909955608563073,0.3926315548226675,0.09836400603363982,-0.5469781463864636,normal
0.45011051336987074,0.025478722202775916,0.5048406047969408,0.3858677800186835,0.11897282477825732,-0.053877442990902136,normal
0.4468587203575517,0.021033918252165527,0.49924895413773585,0.3773784616111047,0.12187049252663112,0.695021661774466,normal
0.44776977855613453,0.024705452809900365,0.5118174077958447,0.39552635713231304,0.11629105066353168,-0.3218798149523736,normal
0.4490552304856743,0.023162034427466244,0.5275316014135725,0.398606548198412,0.12892505321516046,0.4413684193938767,normal
0.4470957655726198,0.021978130778141026,0.4940176243143969,0.3879043781545026,0.10611324615989426,-0.4468576647026121,normal
0.44729357863180935,0.021212020567662457,0.496965166194933,0.37385788756656185,0.12310727862837112,0.9063679923172732,normal
0.4460007489538216,0.022397352136362507,0.4946268973666473,0.3853723394098929,0.10925455795675437,-0.1831968547031222,normal
0.45023842480264764,0.020482067202143857,0.48868720050235365,0.39595610308423024,0.09273109741812341,-0.34100900686152125,normal
0.448773245610199,0.021988575144356468,0.5012419195347383,0.3954614678652447,0.10578045166949357,-0.18689022911055542,normal
0.4511069920851515,0.02230823266482521,0.4968597296490996,0.3896811554640997,0.10717857418499988,-0.1751531003132225,normal
0.45240301717981823,0.02015085986801208,0.4983387977014936,0.38722240854157775,0.11111638915991584,0.3918134719690589,normal
0.44783759374990567,0.022443850150232272,0.5049070897376036,0.39592984653166013,0.10897724320594343,-0.23665076268610585,normal
0.45206656294673536,0.020345667738857726,0.5031041564488984,0.40447948304927145,0.09862467339962694,-0.05562813542469813,normal
0.45201486827653964,0.02132001499826308,0.49844603833799983,0.4047861730800212,0.09365986525797865,-0.42488395793247946,normal
0.4487698055584514,0.022927967416025978,0.4965671989813259,0.38858064947709203,0.10798654950423386,0.03189770399265068,normal
0.4487092975003164,0.023175647279957565,0.5110499467683943,0.3852088405531955,0.12584110621519884,0.09021319723676013,normal
0.4492512078006488,0.02018893606639161,0.5198873719792046,0.3979234335968621,0.12196393838234254,0.8059431431847068,normal
0.44987035613340637,0.020697731329867443,0.5048676056415973,0.39588481985635393,0.10898278578524334,0.08891025411171904,normal
0.44592795595947665,0.021894486502036348,0.493534272386342,0.3977053799327639,0.09582889245357812,-0.4840296404086546,normal
0.44756293560144195,0.020919170504378727,0.5075157326710396,0.3994833720279519,0.10803236064308763,-0.3194763031043548,mild_leakage
0.4472243127301793,0.02039974442829978,0.49137508407985786,0.4076511847057604,0.08372389937409747,-0.5149980240190897,normal
0.44900594003318195,0.02265032472009723,0.5299687395397774,0.3872334395669975,0.1427352999727799,0.9204184111769558,normal
0.45325723996374323,0.021794628692359635,0.5017050772206375,0.3786405242545466,0.12306455296609092,0.977380485289189,normal
0.45132730862589154,0.024387410774002173,0.5033893724384922,0.39992184593171487,0.10346752650677737,-0.7339542792932403,normal
0.45271808224620985,0.021672686959440673,0.5070457661344895,0.4014555136648867,0.1055902524696028,-0.32735453213128096,mild_clogging
0.44978634778984705,0.021306557685237097,0.5099264497522902,0.3958013528559119,0.11412509689637829,0.2969759149635629,normal
0.45049333981029915,0.022775626648341214,0.5046330393982006,0.40346943656342993,0.10116360283477066,-0.6270601330404126,normal
0.44905766282865606,0.021409314755765494,0.4914825769329867,0.38878496040439114,0.10269761652859555,-0.16205039290706935,normal
0.4541257183962442,0.023914847521737025,0.5076673377014576,0.38510778098738513,0.12255955671407243,-0.1339578748547443,normal
0.45584850242832664,0.021427102031428533,0.5341378575190386,0.4126945291610143,0.12144332835802435,0.8889604957148047,normal
0.4821436583887014,0.04329375950115321,0.5909140577692394,0.3689608303876377,0.22195322738160173,0.00545940764929842,leakage
0.4738917606751372,0.04328658116554726,0.5860475186286777,0.35055163534459777,0.2354958832840799,-0.016736269482489075,leakage
0.4900854983809134,0.042437174848358336,0.5813109855696209,0.3916558899857777,0.1896550955838432,-0.5280558951177232,leakage
0.47888724650321435,0.04279442271345896,0.5716742360355468,0.3546160154100686,0.2170582206254782,0.09720170241385961,leakage
0.48349889252309824,0.04560650981883482,0.5924256423260156,0.3720409444670599,0.2203846978589557,-0.34146048157236253,leakage
0.477116654359047,0.03930757825699228,0.5763842203399306,0.3990235184776661,0.17736070186226455,-0.12315566428779645,leakage
0.4802494968041656,0.03946614774120084,0.578029308776039,0.3865284151112835,0.19150089366475548,-0.143999764593159,leakage
0.483040794140469,0.041383847553098485,0.5867847368351189,0.37196623355139746,0.21481850328372143,-0.11802686031412168,leakage
0.4876438092969943,0.047818620269472034,0.6416591601925833,0.3726574974409047,0.2690016627516786,0.10286009400331153,leakage
0.4792552329444555,0.04113482412807235,0.580431884484775,0.36721109778827254,0.21322078669650246,0.6947345912675238,leakage
0.476528909913316,0.04167077800082539,0.5644040793016052,0.359733558282907,0.2046705210186982,-0.23310882921598264,leakage
0.4834641164810691,0.04084649529707355,0.5838698231235255,0.3489788260507772,0.23489099707274835,0.41348937793829466,leakage
0.4832127116125925,0.04878728511761659,0.5994534504954583,0.37524587825101663,0.22420757224444166,-0.24062221915465498,leakage
0.4809937211013806,0.045777744543581536,0.6008112929073883,0.3919697406336217,0.2088415522737666,-0.17883197202400902,leakage
0.4775838609434575,0.04344155364434462,0.5775211366680313,0.3755749767607165,0.2019461599073148,-0.4605322261156952,leakage
0.48145624661814684,0.04475207683742681,0.5948575491242074,0.3391242690649471,0.2557332800592603,0.34511495006720105,leakage
0.48249670616681933,0.03965311255812742,0.5664610109313044,0.3593328117186346,0.20712819921266978,0.05581827087040381,leakage
0.483910402088496,0.039236866214863414,0.6001942266646978,0.38937185738851043,0.21082236927618736,-0.05106695375159198,leakage
0.4753376794768151,0.04525103359432826,0.6025293010962041,0.35365292421739847,0.2488763768788056,0.1200286431027795,leakage
0.4799075785935109,0.037996191011407214,0.5814462305891901,0.3922194229952414,0.18922680759394872,-0.07965488389654407,leakage
0.4856566916680559,0.038043385414671844,0.5628091545550381,0.3837135319639473,0.1790956225910908,-0.6065215494545266,leakage
0.4822894725501595,0.04019517221528183,0.6098612104546104,0.3879574646300914,0.221903745824519,0.286754013057934,leakage
0.4813586013120449,0.03977656186364548,0.586309804104366,0.3788517958704608,0.20745800823390514,-0.07395691073844368,leakage
0.4813147449952631,0.03584438340626098,0.5660180746088106,0.40566599680950205,0.16035207779930855,-0.4176849084029777,leakage
0.47563585395731656,0.0412306369074394,0.5685812844630738,0.3753110237409856,0.19327026072208814,-0.20433302597431124,leakage
0.4882938474383506,0.04309019218066379,0.6089381495704834,0.38603138685282246,0.22290676271766097,-0.007083824224864976,leakage
0.47852052928187505,0.04116861636621071,0.5764529219222436,0.3356305158078491,0.24082240611439454,0.5770826842984387,leakage
0.47312883531563477,0.04443455288305042,0.5894738472495971,0.366751044771583,0.22272280247801407,-0.1798794891673099,leakage
0.48307289108610413,0.04089425013846223,0.5766980255588517,0.3842993880519314,0.19239863750692032,-0.16036351552904904,leakage
0.4852669489801534,0.04639527426665846,0.5812490465168018,0.3943731608869621,0.18687588562983964,-0.7432709575170451,leakage
0.4769870025337575,0.0393584096979734,0.5589253109099906,0.3733879049529705,0.18553740595702017,-0.4328202784032511,leakage
0.47914006800475273,0.04143770774725239,0.5723291737376305,0.3562481286673526,0.21608104507027787,0.1663282098494574,mild_leakage
0.4797282495542445,0.04185182879797301,0.5987531427479361,0.38779968134956544,0.21095346139837068,0.13877937008566077,leakage
0.47619417457427443,0.044968071324354326,0.5802630862530949,0.3511733408140363,0.22908974543905858,0.14275532407626423,leakage
0.474233253403675,0.04192733795865326,0.6179462764474475,0.37040620239920385,0.24754007404824363,1.0728202914104776,leakage
0.4766824536302022,0.04401004328117096,0.5690437668655284,0.36667486259362675,0.20236890427190163,-0.7062334130844321,leakage
0.46896576309291155,0.04103105427966621,0.564351745487962,0.3543724151315212,0.20997933035644079,0.016459386268335763,leakage
0.481873582441002,0.03727399509290615,0.5853536677936114,0.41147264673884565,0.17388102105476577,-0.32571685765766567,leakage
0.48367950413047966,0.04103034430019938,0.5911413552884871,0.38099376746582203,0.21014758782266507,-0.28838874324026476,leakage
0.4731912711378514,0.04371708793186099,0.5939483031636816,0.38940424697947273,0.2045440561842089,-0.36393269444626863,leakage
0.48810124691164025,0.04383381625404071,0.5793735916576674,0.36935905649228773,0.2100145351653797,-0.3610337474014065,leakage
0.47069873386154804,0.04104693886807553,0.5612779752839915,0.33959510051435116,0.22168287476964033,0.0013109885035991198,leakage
